Operation,PPG,Objective,Planningyear,OLBudgetImpact,AOLBudgetImpact,CompBudgetImpact,ImpactIndicator,Baseline,TargetOL,TargetOP,MYR,YER,Standard,Output,OLBudgetPer,AOLBudgetPer,CompBudgetPer,PerformanceIndicator,TargetOLPer,TargetOPPer,MYRPer,YERPer
RO Dakar,Refugees in rural areas in Benin,,2012,,,,,,,,,,,Secondary education provided or supported,"44,636.13",0.00,"44,636.13",# of PoC enrolled in secondary education,450.0,450.0,334.0,334.0
RO Dakar,Refugees in rural areas in Benin,,2012,,,,,,,,,,,Vocational training provided,"29,632.26",0.00,"29,632.26",# of persons participating in vocational training,40.0,40.0,29.0,29.0
RO Dakar,Refugees in rural areas in Nigeria,Population has optimal access to education,2012,"48,197.60","59,761.92","107,959.52",% of persons of concern aged 6-13 yrs enrolled in primary education,45.0,45.0,50.0,50.0,97.4,100.0,,,,,,,,,
RO Dakar,Refugees in rural areas in Nigeria,,2012,,,,,,,,,,,Primary education provided or supported,"29,014.90","22,880.96","51,895.86",# of children enrolled in primary education,100.0,200.0,0.0,333.0
RO Dakar,Refugees in rural areas in Nigeria,,2012,,,,,,,,,,,Secondary education provided or supported,"19,182.70","36,880.96","56,063.66",# of children regularly attending secondary education,20.0,50.0,0.0,20.0
RO Dakar,Refugees in rural areas in Togo,Population has optimal access to education,2012,"63,304.65",0.00,"63,304.65",% of persons of concern aged 14-17 enrolled in secondary education,,100.0,100.0,,100.0,80.0,,,,,,,,,
RO Dakar,Refugees in rural areas in Togo,Population has optimal access to education,2012,"63,304.65",0.00,"63,304.65",% of persons of concern aged 6-13 yrs enrolled in primary education,,100.0,100.0,,100.0,100.0,,,,,,,,,
RO Dakar,Refugees in rural areas in Togo,,2012,,,,,,,,,,,Educational facilities constructed,"63,304.65",0.00,"63,304.65",# of educational facilities constructed and accessible for children with disabilities,,,0.0,1.0
RO Kyiv,Asylum seekers and refugees in urban areas in Moldova,Population has optimal access to education,2012,"101,255.88","11,818.08","113,073.96",% of persons of concern aged 14-17 enrolled in secondary education,90.0,92.0,95.0,100.0,100.0,80.0,,,,,,,,,
RO Kyiv,Asylum seekers and refugees in urban areas in Moldova,Population has optimal access to education,2012,"101,255.88","11,818.08","113,073.96",% of persons of concern aged 6-13 yrs enrolled in primary education,90.0,92.0,95.0,100.0,100.0,100.0,,,,,,,,,
RO Kyiv,Asylum seekers and refugees in urban areas in Moldova,Population has optimal access to education,2012,"101,255.88","11,818.08","113,073.96",Extent refugee qualifications recognized,20.0,40.0,45.0,30.0,35.0,100.0,,,,,,,,,
RO Kyiv,Asylum seekers and refugees in urban areas in Moldova,,2012,,,,,,,,,,,Advocacy conducted,"29,748.20",0.00,"29,748.20",# of persons of concern admitted to national education system,30.0,30.0,30.0,30.0
RO Kyiv,Asylum seekers and refugees in urban areas in Moldova,,2012,,,,,,,,,,,Measures to increase enrolment rate implemented,"71,507.68","11,818.08","83,325.76",# of children supported with education costs,,15.0,15.0,22.0
RO Kyiv,Refugees and asylum seekers in urban areas in Ukraine,Population has optimal access to education,2012,"58,798.20",0.00,"58,798.20",% of persons of concern aged 14-17 enrolled in secondary education,57.0,85.0,85.0,77.6,44.9,80.0,,,,,,,,,
RO Kyiv,Refugees and asylum seekers in urban areas in Ukraine,Population has optimal access to education,2012,"58,798.20",0.00,"58,798.20",% of persons of concern aged 6-13 yrs enrolled in primary education,88.0,95.0,95.0,68.4,89.5,100.0,,,,,,,,,
RO Kyiv,Refugees and asylum seekers in urban areas in Ukraine,,2012,,,,,,,,,,,Measures to increase enrolment rate implemented,"58,798.20",0.00,"58,798.20",# of children supported with education costs,250.0,250.0,250.0,132.0
RO Panama,All population of Concern in Panama,Population has optimal access to education,2012,"96,632.65",0.00,"96,632.65",% of persons of concern aged 14-17 enrolled in secondary education,39.0,80.0,80.0,100.0,76.4,80.0,,,,,,,,,
RO Panama,All population of Concern in Panama,,2012,,,,,,,,,,,Measures ensuring recognition of school certificates put in place,"29,799.70",0.00,"29,799.70",Advocacy for school certificates to be recognized by national authorities conducted (yes/no),80.0,80.0,5.8,5.8
RO Panama,All population of Concern in Panama,,2012,,,,,,,,,,,Secondary education provided or supported,"66,832.95",0.00,"66,832.95",# of PoC enrolled in secondary education,200.0,200.0,156.0,185.0
RO Panama,Refugees and asylum seekers in Central America and Cuba,Population has optimal access to education,2012,"32,852.49",0.00,"32,852.49",% of children aged 3-5 yrs enrolled in early childhood education,100.0,100.0,100.0,100.0,100.0,80.0,,,,,,,,,
RO Panama,Refugees and asylum seekers in Central America and Cuba,Population has optimal access to education,2012,"32,852.49",0.00,"32,852.49",% of persons of concern aged 14-17 enrolled in secondary education,100.0,100.0,100.0,100.0,100.0,80.0,,,,,,,,,
RO Panama,Refugees and asylum seekers in Central America and Cuba,Population has optimal access to education,2012,"32,852.49",0.00,"32,852.49",% of persons of concern aged 6-13 yrs enrolled in primary education,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
RO Panama,Refugees and asylum seekers in Central America and Cuba,Population has optimal access to education,2012,"32,852.49",0.00,"32,852.49",% of youths aged 15-24 enrolled in certified training,60.0,65.0,65.0,61.2,65.7,50.0,,,,,,,,,
RO Panama,Refugees and asylum seekers in Central America and Cuba,Population has optimal access to education,2012,"32,852.49",0.00,"32,852.49",Extent refugee qualifications recognized,60.0,60.0,60.0,60.0,60.0,100.0,,,,,,,,,
RO Panama,Refugees and asylum seekers in Central America and Cuba,,2012,,,,,,,,,,,Inclusive education implemented,"32,852.49",0.00,"32,852.49",# of persons with specific needs receiving formal or non-formal education,16.0,16.0,96.0,4.0
RO Pretoria,Refugees and asylum seekers in urban areas,Population has optimal access to education,2012,"747,446.83","428,978.47","1,176,425.30",% of children aged 3-5 yrs enrolled in early childhood education,5.0,2.0,5.0,,5.0,80.0,,,,,,,,,
RO Pretoria,Refugees and asylum seekers in urban areas,Population has optimal access to education,2012,"747,446.83","428,978.47","1,176,425.30",% of persons of concern aged 14-17 enrolled in secondary education,20.0,5.0,20.0,,20.1,80.0,,,,,,,,,
RO Pretoria,Refugees and asylum seekers in urban areas,Population has optimal access to education,2012,"747,446.83","428,978.47","1,176,425.30",% of persons of concern aged 6-13 yrs enrolled in primary education,100.0,10.0,20.0,,80.0,100.0,,,,,,,,,
RO Pretoria,Refugees and asylum seekers in urban areas,Population has optimal access to education,2012,"747,446.83","428,978.47","1,176,425.30",% of teachers who are female,,,,,66.7,50.0,,,,,,,,,
RO Pretoria,Refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Advocacy conducted,0.00,"13,137.67","13,137.67",Strategy to promote admission of PoCs to national education system established (yes/no),,50.0,5.0,100.0
RO Pretoria,Refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Early childhood education provided or supported,"148,226.71",0.00,"148,226.71",# of children attending early childhood education,700.0,700.0,597.0,233.0
RO Pretoria,Refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Local/ foreign language training/ cultural orientation provided,"156,356.12","106,568.83","262,924.95",# of students attending language of instruction training,"2,000.0","2,000.0",242.0,"1,102.0"
RO Pretoria,Refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Primary education provided or supported,"295,515.46","154,636.27","450,151.73",# of children enrolled in primary education,"2,000.0","2,000.0","1,137.0","2,735.0"
RO Pretoria,Refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Primary education provided or supported,"295,515.46","154,636.27","450,151.73",# of children regularly attending primary education,"2,000.0","2,000.0","1,137.0","2,735.0"
RO Pretoria,Refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Primary education provided or supported,"295,515.46","154,636.27","450,151.73",# of scholarships (primary) provided,"2,000.0","2,000.0",947.0,"2,270.0"
RO Pretoria,Refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Secondary education provided or supported,"147,348.54","154,635.70","301,984.24",# of PoC enrolled in secondary education,,700.0,712.0,"1,497.0"
RR Budapest (RRCE),Refugees at Emergency Transit Center (ETC),Population has optimal access to education,2012,"228,023.05","5,104.00","233,127.05",% of children aged 3-5 yrs enrolled in early childhood education,100.0,100.0,100.0,64.0,60.0,80.0,,,,,,,,,
RR Budapest (RRCE),Refugees at Emergency Transit Center (ETC),Population has optimal access to education,2012,"228,023.05","5,104.00","233,127.05",% of youths aged 15-24 enrolled in certified training,100.0,100.0,100.0,41.0,21.0,50.0,,,,,,,,,
RR Budapest (RRCE),Refugees at Emergency Transit Center (ETC),,2012,,,,,,,,,,,Assessment and analysis undertaken,"26,728.22",0.00,"26,728.22",Literacy study conducted (yes/no),100.0,100.0,,100.0
RR Budapest (RRCE),Refugees at Emergency Transit Center (ETC),,2012,,,,,,,,,,,Early childhood education provided or supported,"70,226.43","1,276.00","71,502.43",# of children attending early childhood education,30.0,50.0,,36.0
RR Budapest (RRCE),Refugees at Emergency Transit Center (ETC),,2012,,,,,,,,,,,Inclusive education implemented,"26,728.22",0.00,"26,728.22",# of persons with specific needs receiving formal or non-formal education,100.0,100.0,,275.0
RR Budapest (RRCE),Refugees at Emergency Transit Center (ETC),,2012,,,,,,,,,,,Local/ foreign language training/ cultural orientation provided,"63,714.17","1,276.00","64,990.17",# of students attending language of instruction training,30.0,50.0,,169.0
RR Budapest (RRCE),Refugees at Emergency Transit Center (ETC),,2012,,,,,,,,,,,Local/ foreign language training/ cultural orientation provided,"63,714.17","1,276.00","64,990.17",# of students attending mother tongue language training,10.0,20.0,,91.0
RR Budapest (RRCE),Refugees at Emergency Transit Center (ETC),,2012,,,,,,,,,,,Sports programme provided,"27,261.89","1,276.00","28,537.89",# of persons participating in sports activities,80.0,100.0,,161.0
RR Budapest (RRCE),Refugees at Emergency Transit Center (ETC),,2012,,,,,,,,,,,Vocational training provided,"13,364.12","1,276.00","14,640.12",# of persons participating in vocational training,50.0,80.0,,166.0
Serbia,Internally displaced persons,Population has optimal access to education,2012,"173,791.79","246,010.83","419,802.62",% of persons of concern aged 6-13 yrs enrolled in primary education,18.0,28.0,100.0,28.0,28.0,100.0,,,,,,,,,
Serbia,Internally displaced persons,,2012,,,,,,,,,,,Primary education provided or supported,"173,791.79","246,010.83","419,802.62",# of children enrolled in primary education,120.0,540.0,120.0,120.0
Somalia,Refugees and asylum seekers in Somalia,Population has optimal access to education,2012,"460,412.01","989,599.98","1,450,011.99",% of persons of concern aged 14-17 enrolled in secondary education,0.0,,50.0,,10.0,80.0,,,,,,,,,
Somalia,Refugees and asylum seekers in Somalia,Population has optimal access to education,2012,"460,412.01","989,599.98","1,450,011.99",% of persons of concern aged 6-13 yrs enrolled in primary education,0.0,,100.0,,95.1,100.0,,,,,,,,,
Somalia,Refugees and asylum seekers in Somalia,Population has optimal access to education,2012,"460,412.01","989,599.98","1,450,011.99",% of teachers who are female,0.0,,50.0,,25.0,50.0,,,,,,,,,
Somalia,Refugees and asylum seekers in Somalia,Population has optimal access to education,2012,"460,412.01","989,599.98","1,450,011.99",% of youths aged 15-24 enrolled in certified training,0.0,,10.0,,10.0,50.0,,,,,,,,,
Somalia,Refugees and asylum seekers in Somalia,,2012,,,,,,,,,,,Adult education provided,"23,058.20","39,933.33","62,991.53",# of persons regularly attending adult education,200.0,300.0,11.0,0.0
Somalia,Refugees and asylum seekers in Somalia,,2012,,,,,,,,,,,Educational facilities constructed,"37,402.72","659,933.33","697,336.05",# of educational facilities constructed and accessible for children with disabilities,5.0,10.0,,0.0
Somalia,Refugees and asylum seekers in Somalia,,2012,,,,,,,,,,,Primary education provided or supported,"367,413.85","109,933.33","477,347.18",# of children enrolled in primary education,700.0,700.0,908.0,"1,175.0"
Somalia,Refugees and asylum seekers in Somalia,,2012,,,,,,,,,,,Scholarships (tertiary) provided,"32,537.24","159,933.33","192,470.57",# of scholarships (tertiary) provided,15.0,20.0,3.0,0.0
South Sudan,Internally displaced persons in South Sudan,Population has optimal access to education,2012,"410,820.16",0.00,"410,820.16",% of persons of concern aged 14-17 enrolled in secondary education,,10.0,10.0,10.0,10.0,80.0,,,,,,,,,
South Sudan,Internally displaced persons in South Sudan,,2012,,,,,,,,,,,Educational facilities constructed,"410,820.16",0.00,"410,820.16",# of educational facilities constructed and accessible for children with disabilities,5.0,5.0,5.0,5.0
South Sudan,Refugees and asylum seekers in South Sudan,Population has optimal access to education,2012,"1,020,920.95","397,442.32","1,418,363.27",% of persons of concern aged 14-17 enrolled in secondary education,8.0,25.0,30.0,5.5,5.6,80.0,,,,,,,,,
South Sudan,Refugees and asylum seekers in South Sudan,Population has optimal access to education,2012,"1,020,920.95","397,442.32","1,418,363.27",% of persons of concern aged 6-13 yrs enrolled in primary education,70.0,80.0,90.0,85.9,85.9,100.0,,,,,,,,,
South Sudan,Refugees and asylum seekers in South Sudan,Population has optimal access to education,2012,"1,020,920.95","397,442.32","1,418,363.27",% of youths aged 15-24 enrolled in certified training,20.0,25.0,40.0,4.8,4.8,50.0,,,,,,,,,
South Sudan,Refugees and asylum seekers in South Sudan,,2012,,,,,,,,,,,Primary education provided or supported,"613,072.67","87,129.08","700,201.75",# of children enrolled in primary education,"4,796.0","5,395.0",0.0,"6,324.0"
South Sudan,Refugees and asylum seekers in South Sudan,,2012,,,,,,,,,,,Secondary education provided or supported,"213,271.84","86,771.08","300,042.92",# of PoC enrolled in secondary education,330.0,396.0,720.0,760.0
South Sudan,Refugees and asylum seekers in South Sudan,,2012,,,,,,,,,,,Vocational training provided,"97,288.22","186,771.08","284,059.30",# of persons participating in vocational training,632.0,"1,023.0",166.0,166.0
Sri Lanka,Refugees and asylum seekers in urban areas,Population has optimal access to education,2012,"78,123.18","211,600.00","289,723.18",% of persons of concern aged 14-17 enrolled in secondary education,80.0,80.0,80.0,81.8,100.0,80.0,,,,,,,,,
Sri Lanka,Refugees and asylum seekers in urban areas,Population has optimal access to education,2012,"78,123.18","211,600.00","289,723.18",% of persons of concern aged 6-13 yrs enrolled in primary education,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
Sri Lanka,Refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Primary education provided or supported,"30,624.81","211,600.00","242,224.81",# of children enrolled in primary education,50.0,50.0,10.0,15.0
Sri Lanka,Refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Secondary education provided or supported,"22,340.38",0.00,"22,340.38",# of PoC enrolled in secondary education,10.0,10.0,9.0,22.0
Sri Lanka,Refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Vocational training provided,"25,157.99",0.00,"25,157.99",# of persons participating in vocational training,20.0,20.0,53.0,93.0
Sudan,Refugees and asylum seekers in the East,Population has optimal access to education,2012,"5,766,071.34","2,110,378.52","7,876,449.86",% of children aged 3-5 yrs enrolled in early childhood education,0.0,12.0,100.0,14.1,15.0,80.0,,,,,,,,,
Sudan,Refugees and asylum seekers in the East,Population has optimal access to education,2012,"5,766,071.34","2,110,378.52","7,876,449.86",% of persons of concern aged 14-17 enrolled in secondary education,10.0,15.0,50.0,12.0,14.0,80.0,,,,,,,,,
Sudan,Refugees and asylum seekers in the East,Population has optimal access to education,2012,"5,766,071.34","2,110,378.52","7,876,449.86",% of persons of concern aged 6-13 yrs enrolled in primary education,80.0,85.0,100.0,80.4,84.0,100.0,,,,,,,,,
Sudan,Refugees and asylum seekers in the East,,2012,,,,,,,,,,,Community involvement promoted,"64,154.93","22,264.28","86,419.21",# of active educational committees established,17.0,17.0,17.0,17.0
Sudan,Refugees and asylum seekers in the East,,2012,,,,,,,,,,,Early childhood education provided or supported,"64,154.93","37,264.28","101,419.21",# of children attending early childhood education,600.0,"5,000.0",620.0,700.0
Sudan,Refugees and asylum seekers in the East,,2012,,,,,,,,,,,Educational facilities constructed,"3,032,673.93","597,264.28","3,629,938.21",# of children per classroom,50.0,40.0,60.0,53.0
Sudan,Refugees and asylum seekers in the East,,2012,,,,,,,,,,,Involvement of key stakeholders promoted,"67,258.38","12,264.28","79,522.66",Active education strategy endorsed by partners and national authorities established (yes/no),80.0,100.0,0.0,100.0
Sudan,Refugees and asylum seekers in the East,,2012,,,,,,,,,,,Involvement of key stakeholders promoted,"67,258.38","12,264.28","79,522.66",Relationship with the Ministry of Education established (yes/no),75.0,100.0,100.0,100.0
Sudan,Refugees and asylum seekers in the East,,2012,,,,,,,,,,,Measures to improve education quality and learning achievement implemented,"2,252,588.76","562,264.28","2,814,853.04",# of qualified teachers,230.0,300.0,221.0,256.0
Sudan,Refugees and asylum seekers in the East,,2012,,,,,,,,,,,Measures to increase enrolment rate implemented,"64,154.93","347,264.28","411,419.21",# of sensitization and community mobilization campaigns conducted to promote school enrollment,5.0,12.0,3.0,6.0
Sudan,Refugees and asylum seekers in the East,,2012,,,,,,,,,,,Secondary education provided or supported,"92,775.62","212,264.28","305,039.90",# of scholarships (higher secondary academic) provided,500.0,"1,500.0",0.0,518.0
Sudan,Refugees and asylum seekers in the East,,2012,,,,,,,,,,,Sports programme provided,"64,154.93","97,264.28","161,419.21",# of persons participating in sports activities,"1,760.0","20,000.0","1,500.0","1,500.0"
Sudan,Refugees and asylum seekers in the East,,2012,,,,,,,,,,,Vocational training provided,"64,154.93","222,264.28","286,419.21",# of persons participating in vocational training,80.0,250.0,0.0,60.0
Sudan,Urban-based refugees in Sudan and asylum seekers in Khartoum,Population has optimal access to education,2012,"491,916.31","203,929.36","695,845.67",% of persons of concern aged 14-17 enrolled in secondary education,40.0,60.0,50.0,50.0,50.0,80.0,,,,,,,,,
Sudan,Urban-based refugees in Sudan and asylum seekers in Khartoum,Population has optimal access to education,2012,"491,916.31","203,929.36","695,845.67",% of persons of concern aged 6-13 yrs enrolled in primary education,40.0,50.0,90.0,21.0,55.6,100.0,,,,,,,,,
Sudan,Urban-based refugees in Sudan and asylum seekers in Khartoum,,2012,,,,,,,,,,,Primary education provided or supported,"342,621.29","189,464.68","532,085.97",# of children regularly attending primary education,600.0,"3,450.0",540.0,"3,450.0"
Sudan,Urban-based refugees in Sudan and asylum seekers in Khartoum,,2012,,,,,,,,,,,Vocational training provided,"149,295.02","14,464.68","163,759.70",# of persons participating in vocational training,30.0,35.0,25.0,30.0
Syrian Arab Republic,Palestinian refugees from Iraq,Population has optimal access to education,2012,"85,173.01",0.00,"85,173.01",% of persons of concern aged 14-17 enrolled in secondary education,100.0,100.0,100.0,,100.0,80.0,,,,,,,,,
Syrian Arab Republic,Palestinian refugees from Iraq,Population has optimal access to education,2012,"85,173.01",0.00,"85,173.01",% of persons of concern aged 6-13 yrs enrolled in primary education,100.0,100.0,100.0,,100.0,100.0,,,,,,,,,
Syrian Arab Republic,Palestinian refugees from Iraq,,2012,,,,,,,,,,,Primary education provided or supported,"30,440.18",0.00,"30,440.18",# of children enrolled in primary education,18.0,18.0,15.0,20.0
Syrian Arab Republic,Palestinian refugees from Iraq,,2012,,,,,,,,,,,Secondary education provided or supported,"29,900.93",0.00,"29,900.93",# of PoC enrolled in secondary education,14.0,14.0,10.0,1.0
Syrian Arab Republic,Palestinian refugees from Iraq,,2012,,,,,,,,,,,Vocational training provided,"24,831.90",0.00,"24,831.90",# of persons participating in vocational training,23.0,23.0,36.0,36.0
Syrian Arab Republic,Refugees and asylum seekers in Syria (excluding Palestinians in camps),Population has optimal access to education,2012,"5,163,207.83","853,549.17","6,016,757.00",% of persons of concern aged 14-17 enrolled in secondary education,,,,40.0,50.0,80.0,,,,,,,,,
Syrian Arab Republic,Refugees and asylum seekers in Syria (excluding Palestinians in camps),Population has optimal access to education,2012,"5,163,207.83","853,549.17","6,016,757.00",% of persons of concern aged 6-13 yrs enrolled in primary education,80.0,80.0,,75.0,60.0,100.0,,,,,,,,,
Syrian Arab Republic,Refugees and asylum seekers in Syria (excluding Palestinians in camps),Population has optimal access to education,2012,"5,163,207.83","853,549.17","6,016,757.00",% of youths aged 15-24 enrolled in certified training,10.0,14.0,30.0,10.0,10.0,50.0,,,,,,,,,
Syrian Arab Republic,Refugees and asylum seekers in Syria (excluding Palestinians in camps),,2012,,,,,,,,,,,Advocacy conducted,"93,639.68",0.00,"93,639.68",Strategy to promote admission of PoCs to national education system established (yes/no),100.0,100.0,100.0,100.0
Syrian Arab Republic,Refugees and asylum seekers in Syria (excluding Palestinians in camps),,2012,,,,,,,,,,,Assessment and analysis undertaken,"93,639.68",0.00,"93,639.68",PoC engaged in participatory assessment (yes/no),100.0,100.0,100.0,100.0
Syrian Arab Republic,Refugees and asylum seekers in Syria (excluding Palestinians in camps),,2012,,,,,,,,,,,Community involvement promoted,"1,388,439.08","90,379.13","1,478,818.21",# of out of school outreach programmes established,4.0,4.0,4.0,4.0
Syrian Arab Republic,Refugees and asylum seekers in Syria (excluding Palestinians in camps),,2012,,,,,,,,,,,Education monitoring system established,"93,109.83","30,379.13","123,488.96",Functional education monitoring system established (yes/no),100.0,100.0,100.0,100.0
Syrian Arab Republic,Refugees and asylum seekers in Syria (excluding Palestinians in camps),,2012,,,,,,,,,,,Inclusive education implemented,"1,233,626.84","294,516.13","1,528,142.97",# of persons with specific needs receiving formal or non-formal education,"6,370.0","8,000.0","1,002.0","1,907.0"
Syrian Arab Republic,Refugees and asylum seekers in Syria (excluding Palestinians in camps),,2012,,,,,,,,,,,Involvement of key stakeholders promoted,"93,639.68",0.00,"93,639.68",Relationship with the Ministry of Education established (yes/no),100.0,100.0,100.0,100.0
Syrian Arab Republic,Refugees and asylum seekers in Syria (excluding Palestinians in camps),,2012,,,,,,,,,,,Measures to improve education quality and learning achievement implemented,"166,924.66","30,379.13","197,303.79",# of teachers who have received training,200.0,500.0,0.0,32.0
Syrian Arab Republic,Refugees and asylum seekers in Syria (excluding Palestinians in camps),,2012,,,,,,,,,,,Measures to increase enrolment rate implemented,"671,819.83","30,379.13","702,198.96",# of children supported with education costs,"20,000.0","20,000.0",0.0,"11,208.0"
Syrian Arab Republic,Refugees and asylum seekers in Syria (excluding Palestinians in camps),,2012,,,,,,,,,,,Primary education provided or supported,"46,819.83","30,379.13","77,198.96",# of children regularly attending primary education,"10,000.0","16,000.0","13,914.0","11,208.0"
Syrian Arab Republic,Refugees and asylum seekers in Syria (excluding Palestinians in camps),,2012,,,,,,,,,,,Scholarships (tertiary) provided,"997,586.06","286,379.13","1,283,965.19",# of scholarships (tertiary) provided,300.0,350.0,0.0,197.0
Syrian Arab Republic,Refugees and asylum seekers in Syria (excluding Palestinians in camps),,2012,,,,,,,,,,,Secondary education provided or supported,"46,819.83","30,379.13","77,198.96",# of children regularly attending secondary education,"5,000.0","10,000.0","1,683.0","1,656.0"
Syrian Arab Republic,Refugees and asylum seekers in Syria (excluding Palestinians in camps),,2012,,,,,,,,,,,Vocational training provided,"237,142.83","30,379.13","267,521.96",# of persons participating in vocational training,100.0,700.0,451.0,"2,726.0"
Tajikistan,Refugees and asylum seekers,Population has optimal access to education,2012,"108,915.38",0.00,"108,915.38",% of persons of concern aged 6-13 yrs enrolled in primary education,90.0,100.0,100.0,95.3,100.0,100.0,,,,,,,,,
Tajikistan,Refugees and asylum seekers,,2012,,,,,,,,,,,Local/ foreign language training/ cultural orientation provided,"40,391.06",0.00,"40,391.06",# of students attending language of instruction training,100.0,100.0,183.0,200.0
Tajikistan,Refugees and asylum seekers,,2012,,,,,,,,,,,Primary education provided or supported,"68,524.32",0.00,"68,524.32",# of children enrolled in primary education,750.0,750.0,730.0,750.0
Tanzania,Refugees in camps and asylum-seekers,Population has optimal access to education,2012,"350,460.96","167,894.56","518,355.52",% of persons of concern aged 6-13 yrs enrolled in primary education,98.0,100.0,100.0,100.0,95.7,100.0,,,,,,,,,
Tanzania,Refugees in camps and asylum-seekers,,2012,,,,,,,,,,,Educational facilities constructed,"94,709.60","33,947.28","128,656.88",# of educational facilities constructed and accessible for children with disabilities,7.0,13.0,0.0,0.0
Tanzania,Refugees in camps and asylum-seekers,,2012,,,,,,,,,,,Primary education provided or supported,"255,751.36","133,947.28","389,698.64",# of children enrolled in primary education,"19,800.0","19,800.0","19,449.0","22,532.0"
Thailand,Myanmar refugees in border camps,Population has optimal access to education,2012,"901,563.74","1,153,324.61","2,054,888.35",Extent refugee qualifications recognized,60.0,50.0,53.0,50.0,50.0,100.0,,,,,,,,,
Thailand,Myanmar refugees in border camps,,2012,,,,,,,,,,,Local/ foreign language training/ cultural orientation provided,"329,941.73","317,840.04","647,781.77",# of students attending language of instruction training,"2,800.0","5,600.0","3,232.0","5,411.0"
Thailand,Myanmar refugees in border camps,,2012,,,,,,,,,,,Vocational training provided,"571,622.01","835,484.57","1,407,106.58",# of persons participating in vocational training,823.0,"1,145.0",988.0,"2,034.0"
Thailand,Refugees and asylum seekers in urban areas in Thailand,Population has optimal access to education,2012,"249,252.06","100,551.03","349,803.09",% of persons of concern aged 14-17 enrolled in secondary education,6.0,6.0,8.0,8.0,13.1,80.0,,,,,,,,,
Thailand,Refugees and asylum seekers in urban areas in Thailand,Population has optimal access to education,2012,"249,252.06","100,551.03","349,803.09",% of persons of concern aged 6-13 yrs enrolled in primary education,32.0,32.0,35.0,33.0,37.6,100.0,,,,,,,,,
Thailand,Refugees and asylum seekers in urban areas in Thailand,,2012,,,,,,,,,,,Local/ foreign language training/ cultural orientation provided,"184,083.06","33,517.01","217,600.07",# of students attending language of instruction training,185.0,240.0,185.0,555.0
Thailand,Refugees and asylum seekers in urban areas in Thailand,,2012,,,,,,,,,,,Primary education provided or supported,"39,384.89","43,517.01","82,901.90",# of children enrolled in primary education,110.0,120.0,95.0,125.0
Thailand,Refugees and asylum seekers in urban areas in Thailand,,2012,,,,,,,,,,,Primary education provided or supported,"39,384.89","43,517.01","82,901.90",# of children enrolled in primary education in the correct grade for their age,100.0,110.0,88.0,117.0
Thailand,Refugees and asylum seekers in urban areas in Thailand,,2012,,,,,,,,,,,Primary education provided or supported,"39,384.89","43,517.01","82,901.90",# of children regularly attending primary education,40.0,40.0,95.0,125.0
Thailand,Refugees and asylum seekers in urban areas in Thailand,,2012,,,,,,,,,,,Secondary education provided or supported,"25,784.11","23,517.01","49,301.12",# of children enrolled in secondary education at correct age for their grade,10.0,15.0,7.0,14.0
Thailand,Refugees and asylum seekers in urban areas in Thailand,,2012,,,,,,,,,,,Secondary education provided or supported,"25,784.11","23,517.01","49,301.12",# of children regularly attending secondary education,10.0,10.0,13.0,15.0
Thailand,Refugees and asylum seekers in urban areas in Thailand,,2012,,,,,,,,,,,Secondary education provided or supported,"25,784.11","23,517.01","49,301.12",# of PoC enrolled in secondary education,15.0,20.0,13.0,15.0
Tunisia,Refugees and asylum seekers in urban areas,Population has optimal access to education,2012,"41,855.93","33,095.79","74,951.72",% of persons of concern aged 6-13 yrs enrolled in primary education,,,100.0,100.0,,100.0,,,,,,,,,
Tunisia,Refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Adult education provided,"41,855.93","33,095.79","74,951.72",# of persons regularly attending adult education,,,0.0,
Turkey,Refugees and asylum seekers in urban areas,Population has optimal access to education,2012,"435,269.32","318,120.19","753,389.51",% of persons of concern aged 6-13 yrs enrolled in primary education,84.0,25.0,30.0,28.6,37.9,100.0,,,,,,,,,
Turkey,Refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Advocacy conducted,0.00,"22,310.09","22,310.09",# of persons of concern admitted to national education system,,"6,779.0","4,276.0","5,608.0"
Turkey,Refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Involvement of key stakeholders promoted,"152,254.23","13,155.05","165,409.28",Active education strategy endorsed by partners and national authorities established (yes/no),100.0,100.0,100.0,100.0
Turkey,Refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Measures to increase enrolment rate implemented,"283,015.09","282,655.05","565,670.14",# of children supported with education costs,"2,500.0","3,000.0","1,616.0","2,659.0"
