Operation,PPG,Objective,Planningyear,OLBudgetImpact,AOLBudgetImpact,CompBudgetImpact,ImpactIndicator,Baseline,TargetOL,TargetOP,MYR,YER,Standard,Output,OLBudgetPer,AOLBudgetPer,CompBudgetPer,PerformanceIndicator,TargetOLPer,TargetOPPer,MYRPer,YERPer
Sudan,Refugees and asylum seekers in the East,Population has optimal access to education,2013,"2,833,440.24","3,622,731.84","6,456,172.08",% of persons of concern aged 6-13 yrs enrolled in primary education,78.0,80.0,100.0,,,100.0,,,,,,,,,
Sudan,Refugees and asylum seekers in the East,Population has optimal access to education,2013,"2,833,440.24","3,622,731.84","6,456,172.08",% of teachers who are qualified,88.0,90.0,100.0,,,70.0,,,,,,,,,
Sudan,Refugees and asylum seekers in the East,,2013,,,,,,,,,,,Educational facilities constructed,"1,233,140.06","2,996,365.92","4,229,505.98",# of children per classroom,,40.0,,
Sudan,Refugees and asylum seekers in the East,,2013,,,,,,,,,,,Educational facilities constructed,"1,233,140.06","2,996,365.92","4,229,505.98",# of educational facilities constructed and accessible for children with disabilities,,27.0,,
Sudan,Refugees and asylum seekers in the East,,2013,,,,,,,,,,,Measures to improve education quality and learning achievement implemented,"1,263,592.09","626,365.92","1,889,958.01",# of qualified teachers,,151.0,,
Sudan,Refugees and asylum seekers in the East,,2013,,,,,,,,,,,Primary education provided or supported,"161,049.13",0.00,"161,049.13",# of children enrolled in primary education in the correct grade for their age,85.0,85.0,,
Sudan,Refugees and asylum seekers in the East,,2013,,,,,,,,,,,Primary education provided or supported,"161,049.13",0.00,"161,049.13",# of children regularly attending primary education,80.0,80.0,,
Sudan,Refugees and asylum seekers in the East,,2013,,,,,,,,,,,Secondary education provided or supported,"175,658.96",0.00,"175,658.96",# of scholarships (higher secondary academic) provided,500.0,500.0,,
Sudan,Urban-based refugees in Sudan and asylum seekers in Khartoum,Population has optimal access to education,2013,"332,147.98","368,683.69","700,831.67",% of persons of concern aged 6-13 yrs enrolled in primary education,50.0,55.0,80.0,,,100.0,,,,,,,,,
Sudan,Urban-based refugees in Sudan and asylum seekers in Khartoum,,2013,,,,,,,,,,,Primary education provided or supported,"146,226.06","139,561.23","285,787.29",# of children regularly attending primary education,"2,758.0","3,500.0",,
Sudan,Urban-based refugees in Sudan and asylum seekers in Khartoum,,2013,,,,,,,,,,,Scholarships (vocational) provided,"111,695.86","64,561.23","176,257.09",# of scholarships (vocational) provided,30.0,30.0,,
Sudan,Urban-based refugees in Sudan and asylum seekers in Khartoum,,2013,,,,,,,,,,,Vocational training provided,"74,226.06","164,561.23","238,787.29",# of persons participating in vocational training,30.0,35.0,,
Syrian Arab Republic,Palestinian refugees from Iraq,Population has optimal access to education,2013,"91,765.72",0.00,"91,765.72",% of persons of concern aged 14-17 enrolled in secondary education,40.0,50.0,50.0,,,80.0,,,,,,,,,
Syrian Arab Republic,Palestinian refugees from Iraq,Population has optimal access to education,2013,"91,765.72",0.00,"91,765.72",% of persons of concern aged 6-13 yrs enrolled in primary education,84.0,90.0,90.0,,,100.0,,,,,,,,,
Syrian Arab Republic,Palestinian refugees from Iraq,,2013,,,,,,,,,,,Primary education provided or supported,"45,568.01",0.00,"45,568.01",# of children enrolled in primary education,10.0,10.0,,
Syrian Arab Republic,Palestinian refugees from Iraq,,2013,,,,,,,,,,,Secondary education provided or supported,"46,197.71",0.00,"46,197.71",# of PoC enrolled in secondary education,12.0,12.0,,
Syrian Arab Republic,Refugees and asylum seekers in Syria (excluding Palestinians in camps),Population has optimal access to education,2013,"3,271,822.20","3,267,144.80","6,538,967.00",% of persons of concern aged 14-17 enrolled in secondary education,50.0,50.0,60.0,,,80.0,,,,,,,,,
Syrian Arab Republic,Refugees and asylum seekers in Syria (excluding Palestinians in camps),Population has optimal access to education,2013,"3,271,822.20","3,267,144.80","6,538,967.00",% of persons of concern aged 6-13 yrs enrolled in primary education,70.0,70.0,80.0,,,100.0,,,,,,,,,
Syrian Arab Republic,Refugees and asylum seekers in Syria (excluding Palestinians in camps),,2013,,,,,,,,,,,Advocacy conducted,"88,421.57",0.00,"88,421.57",Strategy to promote admission of PoCs to national education system established (yes/no),100.0,100.0,,
Syrian Arab Republic,Refugees and asylum seekers in Syria (excluding Palestinians in camps),,2013,,,,,,,,,,,Assessment and analysis undertaken,"88,421.57",0.00,"88,421.57",PoC engaged in participatory assessment (yes/no),100.0,100.0,,
Syrian Arab Republic,Refugees and asylum seekers in Syria (excluding Palestinians in camps),,2013,,,,,,,,,,,Community involvement promoted,"55,967.03","62,870.16","118,837.19",# of out of school outreach programmes established,6.0,8.0,,
Syrian Arab Republic,Refugees and asylum seekers in Syria (excluding Palestinians in camps),,2013,,,,,,,,,,,Education monitoring system established,"88,421.57",0.00,"88,421.57",Functional education monitoring system established (yes/no),100.0,100.0,,
Syrian Arab Republic,Refugees and asylum seekers in Syria (excluding Palestinians in camps),,2013,,,,,,,,,,,Inclusive education implemented,"1,419,649.06","1,235,870.16","2,655,519.22",# of persons with specific needs receiving formal or non-formal education,"3,500.0","6,000.0",,
Syrian Arab Republic,Refugees and asylum seekers in Syria (excluding Palestinians in camps),,2013,,,,,,,,,,,Involvement of key stakeholders promoted,"88,421.57",0.00,"88,421.57",Relationship with the Ministry of Education established (yes/no),100.0,100.0,,
Syrian Arab Republic,Refugees and asylum seekers in Syria (excluding Palestinians in camps),,2013,,,,,,,,,,,Measures to improve education quality and learning achievement implemented,"112,381.18","35,870.16","148,251.34",# of teachers who have received training,300.0,500.0,,
Syrian Arab Republic,Refugees and asylum seekers in Syria (excluding Palestinians in camps),,2013,,,,,,,,,,,Measures to increase enrolment rate implemented,"573,416.78","576,664.16","1,150,080.94",# of children supported with education costs,"14,000.0","18,000.0",,
Syrian Arab Republic,Refugees and asylum seekers in Syria (excluding Palestinians in camps),,2013,,,,,,,,,,,Scholarships (tertiary) provided,"756,721.87","1,355,870.16","2,112,592.03",# of scholarships (tertiary) provided,265.0,500.0,,
Tajikistan,Refugees and asylum seekers,Population has optimal access to education,2013,"115,365.85",0.00,"115,365.85",% of persons of concern aged 6-13 yrs enrolled in primary education,90.0,95.0,95.0,,,100.0,,,,,,,,,
Tajikistan,Refugees and asylum seekers,,2013,,,,,,,,,,,Local/ foreign language training/ cultural orientation provided,"37,814.20",0.00,"37,814.20",# of students attending language of instruction training,200.0,200.0,,
Tajikistan,Refugees and asylum seekers,,2013,,,,,,,,,,,Primary education provided or supported,"77,551.65",0.00,"77,551.65",# of children enrolled in primary education,600.0,600.0,,
Tanzania,Refugees in camps and asylum-seekers,Population has optimal access to education,2013,"345,127.74",0.00,"345,127.74",% of persons of concern aged 6-13 yrs enrolled in primary education,95.7,100.0,100.0,,,100.0,,,,,,,,,
Tanzania,Refugees in camps and asylum-seekers,,2013,,,,,,,,,,,Primary education provided or supported,"345,127.74",0.00,"345,127.74",# of children enrolled in primary education,"20,000.0","20,000.0",,
Thailand,Myanmar refugees in border camps,Population has optimal access to education,2013,"638,135.44","1,012,867.36","1,651,002.80",% of youths aged 15-24 enrolled in certified training,17.0,10.0,20.0,,,50.0,,,,,,,,,
Thailand,Myanmar refugees in border camps,Population has optimal access to education,2013,"638,135.44","1,012,867.36","1,651,002.80",Extent refugee qualifications recognized,50.0,50.0,53.0,,,100.0,,,,,,,,,
Thailand,Myanmar refugees in border camps,,2013,,,,,,,,,,,Local/ foreign language training/ cultural orientation provided,"338,393.56","211,433.68","549,827.24",# of students attending language of instruction training,"1,600.0","3,000.0",,
Thailand,Myanmar refugees in border camps,,2013,,,,,,,,,,,Vocational training provided,"299,741.88","801,433.68","1,101,175.56",# of persons participating in vocational training,380.0,700.0,,
Thailand,Refugees and asylum seekers in urban areas in Thailand,Population has optimal access to education,2013,"282,277.45","73,533.24","355,810.69",% of persons of concern aged 14-17 enrolled in secondary education,6.0,6.0,8.0,,,80.0,,,,,,,,,
Thailand,Refugees and asylum seekers in urban areas in Thailand,Population has optimal access to education,2013,"282,277.45","73,533.24","355,810.69",% of persons of concern aged 6-13 yrs enrolled in primary education,15.0,25.0,30.0,,,100.0,,,,,,,,,
Thailand,Refugees and asylum seekers in urban areas in Thailand,,2013,,,,,,,,,,,Local/ foreign language training/ cultural orientation provided,"154,848.26","43,383.31","198,231.57",# of students attending language of instruction training,75.0,175.0,,
Thailand,Refugees and asylum seekers in urban areas in Thailand,,2013,,,,,,,,,,,Primary education provided or supported,"50,404.84","13,383.31","63,788.15",# of children enrolled in primary education,40.0,60.0,,
Thailand,Refugees and asylum seekers in urban areas in Thailand,,2013,,,,,,,,,,,Primary education provided or supported,"50,404.84","13,383.31","63,788.15",# of children enrolled in primary education in the correct grade for their age,30.0,40.0,,
Thailand,Refugees and asylum seekers in urban areas in Thailand,,2013,,,,,,,,,,,Secondary education provided or supported,"34,239.30","8,383.31","42,622.61",# of children enrolled in secondary education at correct age for their grade,10.0,10.0,,
Thailand,Refugees and asylum seekers in urban areas in Thailand,,2013,,,,,,,,,,,Secondary education provided or supported,"34,239.30","8,383.31","42,622.61",# of PoC enrolled in secondary education,10.0,15.0,,
Thailand,Refugees and asylum seekers in urban areas in Thailand,,2013,,,,,,,,,,,Vocational training provided,"42,785.05","8,383.31","51,168.36",# of persons participating in vocational training,40.0,40.0,,
Tunisia,Refugees & Asylum seekers from Libya,Population has optimal access to education,2013,"90,584.54","54,056.00","144,640.54",% of children aged 3-5 yrs enrolled in early childhood education,,80.0,80.0,,,80.0,,,,,,,,,
Tunisia,Refugees & Asylum seekers from Libya,,2013,,,,,,,,,,,Measures to increase enrolment rate implemented,"31,656.52",0.00,"31,656.52",# of children supported with education costs,,100.0,,
Tunisia,Refugees & Asylum seekers from Libya,,2013,,,,,,,,,,,Primary education provided or supported,"47,066.51","54,056.00","101,122.51",# of children regularly attending primary education,,,,
Tunisia,Refugees and asylum seekers in urban areas,Population has optimal access to education,2013,"243,140.21",0.00,"243,140.21",% of children aged 3-5 yrs enrolled in early childhood education,,100.0,100.0,,,80.0,,,,,,,,,
Tunisia,Refugees and asylum seekers in urban areas,Population has optimal access to education,2013,"243,140.21",0.00,"243,140.21",% of persons of concern aged 14-17 enrolled in secondary education,100.0,100.0,100.0,,,80.0,,,,,,,,,
Tunisia,Refugees and asylum seekers in urban areas,Population has optimal access to education,2013,"243,140.21",0.00,"243,140.21",% of persons of concern aged 6-13 yrs enrolled in primary education,,100.0,100.0,,,100.0,,,,,,,,,
Tunisia,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Adult education provided,"243,140.21",0.00,"243,140.21",# of persons regularly attending adult education,10.0,10.0,,
Turkey,Refugees and asylum seekers in urban areas,Population has optimal access to education,2013,"519,844.86","883,340.90","1,403,185.76",% of persons of concern aged 6-13 yrs enrolled in primary education,38.0,65.0,65.0,,,100.0,,,,,,,,,
Turkey,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Advocacy conducted,"117,281.62","102,710.30","219,991.92",# of persons of concern admitted to national education system,"10,200.0","10,200.0",,
Turkey,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Involvement of key stakeholders promoted,"117,281.62","104,710.30","221,991.92",Relationship with the Ministry of Education established (yes/no),100.0,100.0,,
Turkey,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Measures to increase enrolment rate implemented,"285,281.62","675,920.30","961,201.92",# of children supported with education costs,"5,600.0","10,200.0",,
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",Population has optimal access to education,2013,"1,592,845.15","4,127,736.90","5,720,582.05",% of children aged 3-5 yrs enrolled in early childhood education,68.6,80.0,90.0,,,80.0,,,,,,,,,
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",Population has optimal access to education,2013,"1,592,845.15","4,127,736.90","5,720,582.05",% of persons of concern aged 14-17 enrolled in secondary education,8.5,20.0,30.0,,,80.0,,,,,,,,,
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",Population has optimal access to education,2013,"1,592,845.15","4,127,736.90","5,720,582.05",% of persons of concern aged 15-59 who are literate (survey),51.4,55.0,60.0,,,80.0,,,,,,,,,
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",Population has optimal access to education,2013,"1,592,845.15","4,127,736.90","5,720,582.05",% of persons of concern aged 6-13 yrs enrolled in primary education,61.0,70.0,100.0,,,100.0,,,,,,,,,
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",Population has optimal access to education,2013,"1,592,845.15","4,127,736.90","5,720,582.05",% of teachers who are female,37.0,40.0,50.0,,,50.0,,,,,,,,,
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",Population has optimal access to education,2013,"1,592,845.15","4,127,736.90","5,720,582.05",% of teachers who are qualified,95.0,95.0,100.0,,,70.0,,,,,,,,,
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",Population has optimal access to education,2013,"1,592,845.15","4,127,736.90","5,720,582.05",% of youths aged 15-24 enrolled in certified training,15.0,20.0,30.0,,,50.0,,,,,,,,,
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",Population has optimal access to education,2013,"1,592,845.15","4,127,736.90","5,720,582.05",Extent refugee qualifications recognized,75.0,,80.0,,,100.0,,,,,,,,,
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",,2013,,,,,,,,,,,Assessment and analysis undertaken,"30,669.55","38,392.76","69,062.31",PoC engaged in participatory assessment (yes/no),60.0,65.0,,
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",,2013,,,,,,,,,,,Community involvement promoted,"30,669.55","33,777.37","64,446.92",# of active educational committees established,20.0,22.0,,
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",,2013,,,,,,,,,,,Early childhood education provided or supported,"44,205.70","67,931.22","112,136.92",# of children attending early childhood education,"1,000.0","1,500.0",,
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",,2013,,,,,,,,,,,Educational facilities constructed,"30,669.55","876,171.85","906,841.40",# of educational facilities constructed and accessible for children with disabilities,15.0,22.0,,
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",,2013,,,,,,,,,,,Measures ensuring recognition of school certificates put in place,"34,614.32","42,546.61","77,160.93",Advocacy for school certificates to be recognized by national authorities conducted (yes/no),90.0,100.0,,
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",,2013,,,,,,,,,,,Measures to improve education quality and learning achievement implemented,"369,962.36","64,430.21","434,392.57",# of qualified teachers,440.0,432.0,,
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",,2013,,,,,,,,,,,Primary education provided or supported,"656,514.61","2,423,623.54","3,080,138.15",# of children enrolled in primary education,"25,000.0","27,500.0",,
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",,2013,,,,,,,,,,,Scholarships (tertiary) provided,"30,669.55","31,931.22","62,600.77",# of scholarships (tertiary) provided,190.0,400.0,,
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",,2013,,,,,,,,,,,Secondary education provided or supported,"194,853.76","203,765.54","398,619.30",# of PoC enrolled in secondary education,"10,000.0","16,764.0",,
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",,2013,,,,,,,,,,,Sports programme provided,"36,490.06","32,300.45","68,790.51",# of persons participating in sports activities,400.0,700.0,,
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",,2013,,,,,,,,,,,Vocational training provided,"133,526.14","312,866.13","446,392.27",# of persons participating in vocational training,"1,500.0","2,000.0",,
Uganda,Refugees and Asylum Seekers from South Sudan and Sudan,Population has optimal access to education,2013,"169,984.03","150,864.95","320,848.98",% of persons of concern aged 6-13 yrs enrolled in primary education,74.0,74.0,100.0,,,100.0,,,,,,,,,
Uganda,Refugees and Asylum Seekers from South Sudan and Sudan,Population has optimal access to education,2013,"169,984.03","150,864.95","320,848.98",% of teachers who are qualified,88.6,88.6,100.0,,,70.0,,,,,,,,,
Uganda,Refugees and Asylum Seekers from South Sudan and Sudan,,2013,,,,,,,,,,,Adult education provided,"32,908.20","29,832.93","62,741.13",# of persons participating in literacy/ numeracy classes,574.0,"1,250.0",,
Uganda,Refugees and Asylum Seekers from South Sudan and Sudan,,2013,,,,,,,,,,,Inclusive education implemented,"33,894.40","12,756.01","46,650.41",# of persons with specific needs receiving formal or non-formal education,70.0,173.0,,
Uganda,Refugees and Asylum Seekers from South Sudan and Sudan,,2013,,,,,,,,,,,Primary education provided or supported,"103,181.43","108,276.01","211,457.44",# of children enrolled in primary education,"2,440.0","3,050.0",,
Uganda,Refugees and asylum seekers in urban areas,Population has optimal access to education,2013,"171,285.23","297,737.78","469,023.01",% of persons of concern aged 14-17 enrolled in secondary education,11.1,15.0,20.0,,,80.0,,,,,,,,,
Uganda,Refugees and asylum seekers in urban areas,Population has optimal access to education,2013,"171,285.23","297,737.78","469,023.01",% of persons of concern aged 6-13 yrs enrolled in primary education,55.0,60.0,65.0,,,100.0,,,,,,,,,
Uganda,Refugees and asylum seekers in urban areas,Population has optimal access to education,2013,"171,285.23","297,737.78","469,023.01",% of youths aged 15-24 enrolled in certified training,15.0,20.0,25.0,,,50.0,,,,,,,,,
Uganda,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Educational facilities constructed,"12,643.96","72,555.86","85,199.82",# of educational facilities constructed and accessible for children with disabilities,5.0,10.0,,
Uganda,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Local/ foreign language training/ cultural orientation provided,"12,643.96","3,325.09","15,969.05",# of students attending language of instruction training,650.0,800.0,,
Uganda,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Measures to increase enrolment rate implemented,"15,799.78","3,325.09","19,124.87",# of children supported with education costs,80.0,200.0,,
Uganda,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Measures to increase enrolment rate implemented,"15,799.78","3,325.09","19,124.87",# of sensitization and community mobilization campaigns conducted to promote school enrollment,10.0,20.0,,
Uganda,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Measures to increase retention rate implemented,"26,490.11","3,325.09","29,815.20",# of tracking systems to identify and support children at risk operational,32.0,32.0,,
Uganda,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Primary education provided or supported,"78,419.50","81,786.63","160,206.13",# of children enrolled in primary education,"6,000.0","7,000.0",,
Uganda,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Safe learning environments promoted,"12,643.96","69,947.24","82,591.20",# of schools with separated latrines,20.0,30.0,,
Uganda,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Vocational training provided,"12,643.96","63,472.78","76,116.74",# of persons participating in vocational training,170.0,300.0,,
United States of America,Refugees and Asylum Seekers in Dominican Republic,Population has optimal access to education,2013,"23,477.96","126,500.00","149,977.96",% of persons of concern aged 6-13 yrs enrolled in primary education,50.0,50.0,60.0,,,100.0,,,,,,,,,
United States of America,Refugees and Asylum Seekers in Dominican Republic,,2013,,,,,,,,,,,Primary education provided or supported,"23,477.96","50,500.00","73,977.96",# of children enrolled in primary education,75.0,200.0,,
United States of America,Refugees and Asylum Seekers in Dominican Republic,,2013,,,,,,,,,,,Secondary education provided or supported,0.00,"76,000.00","76,000.00",# of scholarships (lower secondary) provided,,375.0,,
Venezuela,Refugees and asylum seekers,Population has optimal access to education,2013,"97,278.24","117,176.47","214,454.71",% of persons of concern aged 6-13 yrs enrolled in primary education,79.9,80.0,100.0,,,100.0,,,,,,,,,
Venezuela,Refugees and asylum seekers,,2013,,,,,,,,,,,Involvement of key stakeholders promoted,"31,726.78","30,725.49","62,452.27",Relationship with the Ministry of Education established (yes/no),100.0,100.0,,
Venezuela,Refugees and asylum seekers,,2013,,,,,,,,,,,Measures ensuring recognition of school certificates put in place,"31,726.78","30,725.49","62,452.27",Advocacy for school certificates to be recognized by national authorities conducted (yes/no),100.0,100.0,,
Yemen,Refugees and Asylum Seekers in Yemen,Population has optimal access to education,2013,"2,366,254.51","1,680,671.58","4,046,926.09",% of children aged 3-5 yrs enrolled in early childhood education,18.0,22.0,25.0,,,80.0,,,,,,,,,
Yemen,Refugees and Asylum Seekers in Yemen,Population has optimal access to education,2013,"2,366,254.51","1,680,671.58","4,046,926.09",% of persons of concern aged 14-17 enrolled in secondary education,50.0,50.0,70.0,,,80.0,,,,,,,,,
Yemen,Refugees and Asylum Seekers in Yemen,Population has optimal access to education,2013,"2,366,254.51","1,680,671.58","4,046,926.09",% of persons of concern aged 15-59 who are literate (survey),25.0,30.0,35.0,,,80.0,,,,,,,,,
Yemen,Refugees and Asylum Seekers in Yemen,Population has optimal access to education,2013,"2,366,254.51","1,680,671.58","4,046,926.09",% of persons of concern aged 6-13 yrs enrolled in primary education,75.0,80.0,90.0,,,100.0,,,,,,,,,
Yemen,Refugees and Asylum Seekers in Yemen,Population has optimal access to education,2013,"2,366,254.51","1,680,671.58","4,046,926.09",% of teachers who are female,20.0,30.0,40.0,,,50.0,,,,,,,,,
Yemen,Refugees and Asylum Seekers in Yemen,,2013,,,,,,,,,,,Adult education provided,"95,232.64","103,119.93","198,352.57",# of persons regularly attending adult education,750.0,"1,500.0",,
Yemen,Refugees and Asylum Seekers in Yemen,,2013,,,,,,,,,,,Early childhood education provided or supported,"344,780.06","203,119.93","547,899.99",# of children attending early childhood education,"1,300.0","2,200.0",,
Yemen,Refugees and Asylum Seekers in Yemen,,2013,,,,,,,,,,,Educational facilities constructed,"90,867.65","153,119.93","243,987.58",# of children per classroom,70.0,50.0,,
Yemen,Refugees and Asylum Seekers in Yemen,,2013,,,,,,,,,,,Primary education provided or supported,"1,540,219.64","765,071.93","2,305,291.57",# of children regularly attending primary education,"9,500.0","11,000.0",,
Yemen,Refugees and Asylum Seekers in Yemen,,2013,,,,,,,,,,,Scholarships (tertiary) provided,"53,755.89","253,119.93","306,875.82",# of scholarships (tertiary) provided,240.0,270.0,,
Yemen,Refugees and Asylum Seekers in Yemen,,2013,,,,,,,,,,,Scholarships (vocational) provided,"58,732.63","203,119.93","261,852.56",# of scholarships (vocational) provided,500.0,800.0,,
Yemen,Refugees and Asylum Seekers in Yemen,,2013,,,,,,,,,,,Secondary education provided or supported,"182,666.00",0.00,"182,666.00",# of PoC enrolled in secondary education,"3,600.0","3,600.0",,
Zambia,Refugees and asylum seekers in urban areas,Population has optimal access to education,2013,"140,942.00","31,565.30","172,507.30",% of persons of concern aged 14-17 enrolled in secondary education,29.0,40.0,50.0,,,80.0,,,,,,,,,
Zambia,Refugees and asylum seekers in urban areas,Population has optimal access to education,2013,"140,942.00","31,565.30","172,507.30",% of persons of concern aged 6-13 yrs enrolled in primary education,29.0,50.0,70.0,,,100.0,,,,,,,,,
Zambia,Refugees and asylum seekers in urban areas,Population has optimal access to education,2013,"140,942.00","31,565.30","172,507.30",% of youths aged 15-24 enrolled in certified training,2.0,15.0,25.0,,,50.0,,,,,,,,,
Zambia,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Primary education provided or supported,"50,374.00",0.00,"50,374.00",# of children enrolled in primary education,500.0,500.0,,
Zambia,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Scholarships (tertiary) provided,"10,731.30","15,782.65","26,513.95",# of scholarships (tertiary) provided,60.0,100.0,,
Zambia,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Secondary education provided or supported,"44,039.70","15,782.65","59,822.35",# of PoC enrolled in secondary education,200.0,250.0,,
Zambia,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Vocational training provided,"35,797.00",0.00,"35,797.00",# of persons participating in vocational training,20.0,20.0,,
Zambia,Refugees of various origins in camps,Population has optimal access to education,2013,"345,991.08","49,636.36","395,627.44",% of persons of concern aged 14-17 enrolled in secondary education,36.4,45.0,50.0,,,80.0,,,,,,,,,
Zambia,Refugees of various origins in camps,Population has optimal access to education,2013,"345,991.08","49,636.36","395,627.44",% of persons of concern aged 6-13 yrs enrolled in primary education,93.8,95.0,100.0,,,100.0,,,,,,,,,
Zambia,Refugees of various origins in camps,Population has optimal access to education,2013,"345,991.08","49,636.36","395,627.44",% of teachers who are qualified,54.5,75.0,75.0,,,70.0,,,,,,,,,
Zambia,Refugees of various origins in camps,Population has optimal access to education,2013,"345,991.08","49,636.36","395,627.44",% of youths aged 15-24 enrolled in certified training,0.5,2.0,5.0,,,50.0,,,,,,,,,
Zambia,Refugees of various origins in camps,,2013,,,,,,,,,,,Measures to increase retention rate implemented,"45,251.28",0.00,"45,251.28",# of children completing primary education,600.0,600.0,,
Zambia,Refugees of various origins in camps,,2013,,,,,,,,,,,Primary education provided or supported,"207,285.33",0.00,"207,285.33",# of children enrolled in primary education,"3,830.0","3,830.0",,
Zambia,Refugees of various origins in camps,,2013,,,,,,,,,,,Safe learning environments promoted,"36,186.67",0.00,"36,186.67",# of cases of violence or exploitation reported,2.0,2.0,,
Zambia,Refugees of various origins in camps,,2013,,,,,,,,,,,Safe learning environments promoted,"36,186.67",0.00,"36,186.67",# of teachers who have signed the code of conduct,150.0,150.0,,
Zambia,Refugees of various origins in camps,,2013,,,,,,,,,,,Secondary education provided or supported,"24,552.57","24,818.18","49,370.75",# of scholarships (higher secondary academic) provided,50.0,60.0,,
Zambia,Refugees of various origins in camps,,2013,,,,,,,,,,,Vocational training provided,"32,715.23","24,818.18","57,533.41",# of persons participating in vocational training,100.0,150.0,,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",Population has optimal access to education,2013,"474,110.40","131,624.57","605,734.97",% of children aged 3-5 yrs enrolled in early childhood education,20.0,50.0,80.0,,,80.0,,,,,,,,,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",Population has optimal access to education,2013,"474,110.40","131,624.57","605,734.97",% of persons of concern aged 14-17 enrolled in secondary education,22.0,40.0,60.0,,,80.0,,,,,,,,,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",Population has optimal access to education,2013,"474,110.40","131,624.57","605,734.97",% of persons of concern aged 6-13 yrs enrolled in primary education,99.0,100.0,100.0,,,100.0,,,,,,,,,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",Population has optimal access to education,2013,"474,110.40","131,624.57","605,734.97",% of teachers who are female,50.0,50.0,50.0,,,50.0,,,,,,,,,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",Population has optimal access to education,2013,"474,110.40","131,624.57","605,734.97",% of youths aged 15-24 enrolled in certified training,34.0,50.0,50.0,,,50.0,,,,,,,,,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",Population has optimal access to education,2013,"474,110.40","131,624.57","605,734.97",Extent refugee qualifications recognized,100.0,100.0,100.0,,,100.0,,,,,,,,,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2013,,,,,,,,,,,Adult education provided,"28,863.60",0.00,"28,863.60",# of persons participating in cultural orientation training,100.0,100.0,,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2013,,,,,,,,,,,Early childhood education provided or supported,"25,363.60",0.00,"25,363.60",# of children attending early childhood education,100.0,100.0,,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2013,,,,,,,,,,,Education monitoring system established,"20,403.60",0.00,"20,403.60",Functional education monitoring system established (yes/no),90.0,90.0,,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2013,,,,,,,,,,,Educational facilities constructed,"67,281.80","57,208.19","124,489.99",# of educational facilities constructed and accessible for children with disabilities,4.0,8.0,,
